fecha,estacion,temperatura,precipitacion,vel_Viento,presion_barometrica,dir_viento,humedad_rel,mes,año,nombre_estacion,dir_cardinal,estacion_año,monoxido_nitrogeno
16/01/2023,56,7.0,0.1,2.27,943.0,229.0,82.0,1,2023,Plaza Eliptica,Suroeste,Invierno,7.0
16/02/2023,56,9.0,0.0,0.88,957.0,70.0,60.0,2,2023,Plaza Eliptica,Noreste,Invierno,40.0
16/03/2023,56,15.3,0.0,0.86,942.0,5.0,53.0,3,2023,Plaza Eliptica,Norte,Primavera,36.0
16/04/2023,56,18.0,0.0,1.34,949.0,76.0,45.0,4,2023,Plaza Eliptica,Noreste,Primavera,5.0
16/05/2023,56,16.8,0.0,1.39,946.0,54.0,42.0,5,2023,Plaza Eliptica,Noreste,Primavera,5.0
16/06/2023,56,27.2,0.0,0.93,947.0,211.0,46.0,6,2023,Plaza Eliptica,Sur,Verano,12.0
16/07/2023,56,27.6,0.0,0.0,945.0,0.0,38.0,7,2023,Plaza Eliptica,Norte,Verano,8.0
16/08/2023,56,28.4,0.0,0.91,944.0,28.0,36.0,8,2023,Plaza Eliptica,Norte,Verano,10.0
16/09/2023,56,19.8,0.7,0.93,942.0,59.0,79.0,9,2023,Plaza Eliptica,Noreste,Otoño,8.0
16/10/2023,56,18.2,0.1,0.84,943.0,66.0,79.0,10,2023,Plaza Eliptica,Noreste,Otoño,14.0
16/11/2023,56,12.3,0.0,0.69,954.0,52.0,97.0,11,2023,Plaza Eliptica,Noreste,Otoño,64.0
16/12/2023,56,6.8,0.0,0.69,964.0,6.0,77.0,12,2023,Plaza Eliptica,Norte,Invierno,55.0
17/01/2023,56,8.6,0.5,2.58,932.0,236.0,73.0,1,2023,Plaza Eliptica,Suroeste,Invierno,5.0
17/02/2023,56,9.1,0.0,0.98,959.0,64.0,52.0,2,2023,Plaza Eliptica,Noreste,Invierno,58.0
17/03/2023,56,14.1,0.0,1.82,942.0,95.0,59.0,3,2023,Plaza Eliptica,Este,Primavera,4.0
17/04/2023,56,18.2,0.0,1.2,944.0,63.0,33.0,4,2023,Plaza Eliptica,Noreste,Primavera,11.0
17/05/2023,56,16.1,0.0,2.4,945.0,65.0,38.0,5,2023,Plaza Eliptica,Noreste,Primavera,5.0
17/06/2023,56,28.1,0.0,1.1,943.0,1.0,49.0,6,2023,Plaza Eliptica,Norte,Verano,8.0
17/07/2023,56,30.2,0.0,0.0,946.0,0.0,38.0,7,2023,Plaza Eliptica,Norte,Verano,30.0
17/08/2023,56,28.8,0.0,0.93,944.0,1.0,35.0,8,2023,Plaza Eliptica,Norte,Verano,10.0
17/09/2023,56,17.8,6.45,0.96,943.0,71.0,85.0,9,2023,Plaza Eliptica,Noreste,Otoño,7.0
17/10/2023,56,19.8,0.6,1.34,938.0,26.0,73.0,10,2023,Plaza Eliptica,Norte,Otoño,19.0
17/11/2023,56,13.9,0.0,0.67,955.0,18.0,91.0,11,2023,Plaza Eliptica,Norte,Otoño,44.0
17/12/2023,56,6.1,0.0,0.7,964.0,8.0,77.0,12,2023,Plaza Eliptica,Norte,Invierno,50.0
18/01/2023,56,5.0,0.1,1.76,939.0,258.0,63.0,1,2023,Plaza Eliptica,Suroeste,Invierno,6.0
18/02/2023,56,10.0,0.0,0.85,957.0,50.0,48.0,2,2023,Plaza Eliptica,Noreste,Invierno,18.0
18/03/2023,56,12.0,0.0,1.25,945.0,239.0,68.0,3,2023,Plaza Eliptica,Suroeste,Primavera,3.0
18/04/2023,56,16.7,0.0,1.25,941.0,63.0,39.0,4,2023,Plaza Eliptica,Noreste,Primavera,13.0
18/05/2023,56,16.0,0.0,1.98,947.0,61.0,41.0,5,2023,Plaza Eliptica,Noreste,Primavera,5.0
18/06/2023,56,26.2,0.0,1.11,941.0,75.0,51.0,6,2023,Plaza Eliptica,Noreste,Verano,2.0
18/07/2023,56,32.5,0.0,0.0,947.0,0.0,36.0,7,2023,Plaza Eliptica,Norte,Verano,13.0
18/08/2023,56,28.0,0.0,1.11,945.0,25.0,34.0,8,2023,Plaza Eliptica,Norte,Verano,11.0
18/09/2023,56,17.8,0.0,0.77,948.0,53.0,81.0,9,2023,Plaza Eliptica,Noreste,Otoño,15.0
18/10/2023,56,18.2,2.15,1.56,938.0,179.0,83.0,10,2023,Plaza Eliptica,Sureste,Otoño,5.0
18/11/2023,56,13.3,0.0,0.63,956.0,3.0,83.0,11,2023,Plaza Eliptica,Norte,Otoño,53.0
18/12/2023,56,6.0,0.0,0.65,963.0,9.0,78.0,12,2023,Plaza Eliptica,Norte,Invierno,123.0
19/01/2023,56,5.3,0.3,1.74,947.0,239.0,69.0,1,2023,Plaza Eliptica,Suroeste,Invierno,9.0
19/02/2023,56,13.1,0.0,0.9,954.0,67.0,55.0,2,2023,Plaza Eliptica,Noreste,Invierno,20.0
19/03/2023,56,13.4,0.0,0.94,950.0,23.0,57.0,3,2023,Plaza Eliptica,Norte,Primavera,11.0
19/04/2023,56,17.6,0.0,1.11,942.0,63.0,46.0,4,2023,Plaza Eliptica,Noreste,Primavera,16.0
19/05/2023,56,16.0,0.0,1.67,947.0,68.0,41.0,5,2023,Plaza Eliptica,Noreste,Primavera,6.0
19/06/2023,56,24.7,2.9,1.08,940.0,66.0,61.0,6,2023,Plaza Eliptica,Noreste,Verano,8.0
19/07/2023,56,32.3,0.0,0.0,947.0,0.0,32.0,7,2023,Plaza Eliptica,Norte,Verano,11.0
19/08/2023,56,29.4,0.0,0.86,948.0,7.0,38.0,8,2023,Plaza Eliptica,Norte,Verano,9.0
19/09/2023,56,19.6,0.0,0.74,948.0,2.0,70.0,9,2023,Plaza Eliptica,Norte,Otoño,19.0
19/10/2023,56,14.4,98.0,1.19,928.0,93.0,97.0,10,2023,Plaza Eliptica,Este,Otoño,9.0
19/11/2023,56,12.8,0.0,0.63,952.0,5.0,82.0,11,2023,Plaza Eliptica,Norte,Otoño,44.0
19/12/2023,56,6.0,0.0,0.69,959.0,13.0,79.0,12,2023,Plaza Eliptica,Norte,Invierno,109.0
20/01/2023,56,10.7,0.0,1.23,946.0,149.0,69.0,1,2023,Plaza Eliptica,Sureste,Invierno,23.0
20/02/2023,56,13.9,0.0,0.94,952.0,65.0,50.0,2,2023,Plaza Eliptica,Noreste,Invierno,29.0
20/03/2023,56,13.9,0.0,0.89,950.0,206.0,53.0,3,2023,Plaza Eliptica,Sur,Primavera,10.0
20/04/2023,56,20.0,0.0,0.97,939.0,216.0,41.0,4,2023,Plaza Eliptica,Sur,Primavera,22.0
20/05/2023,56,15.9,0.0,1.37,943.0,65.0,43.0,5,2023,Plaza Eliptica,Noreste,Primavera,3.0
20/06/2023,56,24.2,0.0,1.11,942.0,187.0,55.0,6,2023,Plaza Eliptica,Sur,Verano,5.0
20/07/2023,56,29.5,0.0,0.0,943.0,0.0,31.0,7,2023,Plaza Eliptica,Norte,Verano,14.0
20/08/2023,56,30.5,0.0,0.81,949.0,14.0,35.0,8,2023,Plaza Eliptica,Norte,Verano,12.0
20/09/2023,56,19.9,0.0,1.02,944.0,7.0,63.0,9,2023,Plaza Eliptica,Norte,Otoño,16.0
20/10/2023,56,13.5,0.95,1.32,930.0,200.0,80.0,10,2023,Plaza Eliptica,Sur,Otoño,6.0
20/11/2023,56,12.7,0.0,0.64,949.0,3.0,79.0,11,2023,Plaza Eliptica,Norte,Otoño,50.0
20/12/2023,56,7.6,0.3,1.14,956.0,15.0,71.0,12,2023,Plaza Eliptica,Norte,Invierno,41.0
21/01/2023,56,7.4,0.0,1.14,949.0,68.0,64.0,1,2023,Plaza Eliptica,Noreste,Invierno,22.0
21/02/2023,56,13.0,0.0,0.86,948.0,7.0,53.0,2,2023,Plaza Eliptica,Norte,Invierno,13.0
21/03/2023,56,14.9,0.0,0.89,947.0,22.0,52.0,3,2023,Plaza Eliptica,Norte,Primavera,18.0
21/04/2023,56,19.6,0.0,1.13,936.0,69.0,44.0,4,2023,Plaza Eliptica,Noreste,Primavera,21.0
21/05/2023,56,16.1,3.4,1.33,941.0,78.0,54.0,5,2023,Plaza Eliptica,Noreste,Primavera,2.0
21/06/2023,56,23.0,4.2,0.95,944.0,208.0,59.0,6,2023,Plaza Eliptica,Sur,Verano,8.0
21/07/2023,56,27.5,0.0,0.0,943.0,0.0,38.0,7,2023,Plaza Eliptica,Norte,Verano,6.0
21/08/2023,56,31.8,0.0,0.87,949.0,1.0,36.0,8,2023,Plaza Eliptica,Norte,Verano,19.0
21/09/2023,56,17.0,0.35,1.26,941.0,161.0,75.0,9,2023,Plaza Eliptica,Sureste,Otoño,6.0
21/10/2023,56,12.9,0.0,0.84,939.0,66.0,69.0,10,2023,Plaza Eliptica,Noreste,Otoño,9.0
21/11/2023,56,11.0,0.0,0.82,950.0,2.0,69.0,11,2023,Plaza Eliptica,Norte,Otoño,23.0
21/12/2023,56,7.6,0.0,0.65,957.0,1.0,73.0,12,2023,Plaza Eliptica,Norte,Invierno,88.0
22/01/2023,56,5.2,0.0,1.01,953.0,75.0,45.0,1,2023,Plaza Eliptica,Noreste,Invierno,16.0
22/02/2023,56,11.6,0.0,0.8,946.0,63.0,64.0,2,2023,Plaza Eliptica,Noreste,Invierno,29.0
22/03/2023,56,15.7,0.0,1.06,945.0,14.0,50.0,3,2023,Plaza Eliptica,Norte,Primavera,22.0
22/04/2023,56,16.9,7.2,1.17,940.0,199.0,61.0,4,2023,Plaza Eliptica,Sur,Primavera,3.0
22/05/2023,56,18.8,0.6,1.32,942.0,66.0,50.0,5,2023,Plaza Eliptica,Noreste,Primavera,7.0
22/06/2023,56,22.8,0.0,0.92,950.0,69.0,65.0,6,2023,Plaza Eliptica,Noreste,Verano,9.0
22/07/2023,56,26.6,0.0,0.0,946.0,0.0,43.0,7,2023,Plaza Eliptica,Norte,Verano,6.0
22/08/2023,56,32.6,0.0,0.97,948.0,16.0,32.0,8,2023,Plaza Eliptica,Norte,Verano,7.0
22/09/2023,56,17.3,0.0,0.99,944.0,22.0,55.0,9,2023,Plaza Eliptica,Norte,Otoño,4.0
22/10/2023,56,12.9,34.75,1.1,937.0,1.0,77.0,10,2023,Plaza Eliptica,Norte,Otoño,8.0
22/11/2023,56,10.9,0.0,1.05,951.0,2.0,62.0,11,2023,Plaza Eliptica,Norte,Otoño,13.0
22/12/2023,56,7.7,0.0,0.68,956.0,2.0,76.0,12,2023,Plaza Eliptica,Norte,Invierno,87.0
23/01/2023,56,3.9,0.0,0.91,951.0,70.0,61.0,1,2023,Plaza Eliptica,Noreste,Invierno,39.0
23/02/2023,56,7.4,0.0,1.44,939.0,254.0,69.0,2,2023,Plaza Eliptica,Suroeste,Invierno,6.0
23/03/2023,56,15.8,0.0,1.18,944.0,8.0,48.0,3,2023,Plaza Eliptica,Norte,Primavera,20.0
23/04/2023,56,17.6,0.0,1.09,945.0,225.0,52.0,4,2023,Plaza Eliptica,Sur,Primavera,8.0
23/05/2023,56,17.6,2.8,1.65,943.0,70.0,68.0,5,2023,Plaza Eliptica,Noreste,Primavera,5.0
23/06/2023,56,26.4,0.0,0.71,952.0,62.0,52.0,6,2023,Plaza Eliptica,Noreste,Verano,13.0
23/07/2023,56,28.1,0.0,0.0,944.0,0.0,36.0,7,2023,Plaza Eliptica,Norte,Verano,7.0
23/08/2023,56,32.3,0.0,1.11,947.0,60.0,33.0,8,2023,Plaza Eliptica,Noreste,Verano,10.0
23/09/2023,56,17.2,0.0,0.77,950.0,3.0,59.0,9,2023,Plaza Eliptica,Norte,Otoño,11.0
23/10/2023,56,12.9,11.3,0.89,937.0,144.0,90.0,10,2023,Plaza Eliptica,Sureste,Otoño,8.0
23/11/2023,56,9.2,0.0,0.85,953.0,2.0,58.0,11,2023,Plaza Eliptica,Norte,Otoño,41.0
23/12/2023,56,7.1,0.0,0.69,954.0,12.0,73.0,12,2023,Plaza Eliptica,Norte,Invierno,58.0
24/01/2023,56,3.2,0.0,1.31,952.0,69.0,64.0,1,2023,Plaza Eliptica,Noreste,Invierno,17.0
24/02/2023,56,5.3,0.0,0.84,939.0,198.0,60.0,2,2023,Plaza Eliptica,Sur,Invierno,20.0
24/03/2023,56,14.1,0.0,1.16,948.0,208.0,68.0,3,2023,Plaza Eliptica,Sur,Primavera,7.0
24/04/2023,56,20.1,0.0,1.04,946.0,185.0,52.0,4,2023,Plaza Eliptica,Sur,Primavera,14.0
24/05/2023,56,18.3,0.4,1.27,944.0,59.0,65.0,5,2023,Plaza Eliptica,Noreste,Primavera,6.0
24/06/2023,56,28.6,0.0,0.65,949.0,150.0,48.0,6,2023,Plaza Eliptica,Sureste,Verano,9.0
24/07/2023,56,26.8,0.0,1.38,942.0,162.0,37.0,7,2023,Plaza Eliptica,Sureste,Verano,7.0
24/08/2023,56,31.6,0.0,1.01,946.0,11.0,32.0,8,2023,Plaza Eliptica,Norte,Verano,7.0
24/09/2023,56,19.5,0.0,0.7,951.0,0.0,58.0,9,2023,Plaza Eliptica,Norte,Otoño,13.0
24/10/2023,56,12.0,1.3,1.11,944.0,173.0,87.0,10,2023,Plaza Eliptica,Sureste,Otoño,7.0
24/11/2023,56,8.9,0.0,0.63,948.0,4.0,68.0,11,2023,Plaza Eliptica,Norte,Otoño,68.0
24/12/2023,56,5.7,0.0,0.7,953.0,18.0,78.0,12,2023,Plaza Eliptica,Norte,Invierno,47.0
25/01/2023,56,5.1,0.0,1.08,954.0,67.0,60.0,1,2023,Plaza Eliptica,Noreste,Invierno,25.0
25/02/2023,56,5.1,0.0,0.93,935.0,54.0,62.0,2,2023,Plaza Eliptica,Noreste,Invierno,18.0
25/03/2023,56,14.9,0.0,1.31,950.0,227.0,66.0,3,2023,Plaza Eliptica,Suroeste,Primavera,5.0
25/04/2023,56,22.3,0.0,0.9,945.0,149.0,49.0,4,2023,Plaza Eliptica,Sureste,Primavera,21.0
25/05/2023,56,18.8,4.5,1.07,944.0,64.0,67.0,5,2023,Plaza Eliptica,Noreste,Primavera,10.0
25/06/2023,56,30.7,0.0,0.72,948.0,69.0,44.0,6,2023,Plaza Eliptica,Noreste,Verano,8.0
25/07/2023,56,25.6,0.0,1.08,945.0,10.0,38.0,7,2023,Plaza Eliptica,Norte,Verano,5.0
25/08/2023,56,32.3,0.0,1.15,945.0,19.0,28.0,8,2023,Plaza Eliptica,Norte,Verano,5.0
25/09/2023,56,20.7,0.0,0.72,950.0,3.0,55.0,9,2023,Plaza Eliptica,Norte,Otoño,30.0
25/10/2023,56,14.9,0.0,1.23,944.0,176.0,90.0,10,2023,Plaza Eliptica,Sureste,Otoño,6.0
25/11/2023,56,9.4,0.0,0.62,946.0,22.0,74.0,11,2023,Plaza Eliptica,Norte,Otoño,66.0
25/12/2023,56,5.1,0.0,0.68,952.0,10.0,82.0,12,2023,Plaza Eliptica,Norte,Invierno,57.0
26/01/2023,56,5.4,0.0,0.89,948.0,59.0,61.0,1,2023,Plaza Eliptica,Noreste,Invierno,19.0
26/02/2023,56,6.1,0.0,0.96,937.0,59.0,61.0,2,2023,Plaza Eliptica,Noreste,Invierno,8.0
26/03/2023,56,16.0,0.0,1.51,949.0,237.0,50.0,3,2023,Plaza Eliptica,Suroeste,Primavera,2.0
26/04/2023,56,22.9,0.0,1.0,945.0,60.0,42.0,4,2023,Plaza Eliptica,Noreste,Primavera,17.0
26/05/2023,56,15.7,21.3,1.29,945.0,70.0,83.0,5,2023,Plaza Eliptica,Noreste,Primavera,6.0
26/06/2023,56,30.8,0.0,0.7,948.0,60.0,39.0,6,2023,Plaza Eliptica,Noreste,Verano,13.0
26/07/2023,56,26.6,0.0,1.06,946.0,2.0,39.0,7,2023,Plaza Eliptica,Norte,Verano,12.0
26/08/2023,56,27.9,0.0,1.39,942.0,70.0,33.0,8,2023,Plaza Eliptica,Noreste,Verano,2.0
26/09/2023,56,21.3,0.0,0.72,950.0,5.0,58.0,9,2023,Plaza Eliptica,Norte,Otoño,29.0
26/10/2023,56,16.0,5.6,1.42,940.0,58.0,91.0,10,2023,Plaza Eliptica,Noreste,Otoño,9.0
26/11/2023,56,9.4,0.0,0.62,946.0,45.0,75.0,11,2023,Plaza Eliptica,Norte,Otoño,51.0
26/12/2023,56,3.9,0.0,0.68,952.0,33.0,86.0,12,2023,Plaza Eliptica,Norte,Invierno,96.0
27/01/2023,56,4.3,0.0,1.16,946.0,51.0,61.0,1,2023,Plaza Eliptica,Noreste,Invierno,40.0
27/02/2023,56,3.9,0.0,1.32,943.0,85.0,45.0,2,2023,Plaza Eliptica,Noreste,Invierno,5.0
27/03/2023,56,14.4,0.0,0.97,951.0,7.0,43.0,3,2023,Plaza Eliptica,Norte,Primavera,16.0
27/04/2023,56,23.6,0.0,0.88,945.0,59.0,39.0,4,2023,Plaza Eliptica,Noreste,Primavera,37.0
27/05/2023,56,17.6,6.8,1.21,946.0,63.0,74.0,5,2023,Plaza Eliptica,Noreste,Primavera,3.0
27/06/2023,56,30.2,0.0,0.74,946.0,64.0,45.0,6,2023,Plaza Eliptica,Noreste,Verano,8.0
27/07/2023,56,27.9,0.0,1.28,944.0,37.0,40.0,7,2023,Plaza Eliptica,Norte,Verano,7.0
27/08/2023,56,21.5,0.0,1.25,946.0,13.0,42.0,8,2023,Plaza Eliptica,Norte,Verano,1.0
27/09/2023,56,21.7,0.0,0.79,949.0,1.0,62.0,9,2023,Plaza Eliptica,Norte,Otoño,29.0
27/10/2023,56,13.0,0.1,1.14,941.0,30.0,87.0,10,2023,Plaza Eliptica,Norte,Otoño,7.0
27/11/2023,56,8.5,0.0,0.66,946.0,22.0,90.0,11,2023,Plaza Eliptica,Norte,Otoño,42.0
27/12/2023,56,4.3,0.0,0.67,953.0,33.0,84.0,12,2023,Plaza Eliptica,Norte,Invierno,115.0
28/01/2023,56,5.1,0.0,1.06,948.0,75.0,58.0,1,2023,Plaza Eliptica,Noreste,Invierno,22.0
28/02/2023,56,3.7,0.0,1.08,948.0,67.0,52.0,2,2023,Plaza Eliptica,Noreste,Invierno,19.0
28/03/2023,56,15.3,0.0,0.83,952.0,14.0,39.0,3,2023,Plaza Eliptica,Norte,Primavera,25.0
28/04/2023,56,24.5,0.0,0.85,944.0,213.0,40.0,4,2023,Plaza Eliptica,Sur,Primavera,24.0
28/05/2023,56,15.5,7.9,0.81,944.0,61.0,85.0,5,2023,Plaza Eliptica,Noreste,Primavera,3.0
28/06/2023,56,30.2,0.0,0.61,944.0,64.0,44.0,6,2023,Plaza Eliptica,Noreste,Verano,8.0
28/07/2023,56,28.1,0.0,1.01,944.0,69.0,38.0,7,2023,Plaza Eliptica,Noreste,Verano,14.0
28/08/2023,56,21.9,0.0,1.03,949.0,32.0,45.0,8,2023,Plaza Eliptica,Norte,Verano,2.0
28/09/2023,56,22.4,0.0,0.77,949.0,12.0,61.0,9,2023,Plaza Eliptica,Norte,Otoño,26.0
28/10/2023,56,14.5,0.0,1.29,940.0,148.0,83.0,10,2023,Plaza Eliptica,Sureste,Otoño,5.0
28/11/2023,56,10.1,0.0,0.72,943.0,10.0,93.0,11,2023,Plaza Eliptica,Norte,Otoño,14.0
28/12/2023,56,4.1,0.0,0.65,954.0,8.0,83.0,12,2023,Plaza Eliptica,Norte,Invierno,106.0
29/01/2023,56,3.2,0.0,1.29,952.0,65.0,62.0,1,2023,Plaza Eliptica,Noreste,Invierno,15.0
29/03/2023,56,17.7,0.0,0.97,951.0,65.0,43.0,3,2023,Plaza Eliptica,Noreste,Primavera,18.0
29/04/2023,56,22.7,0.2,0.84,945.0,232.0,47.0,4,2023,Plaza Eliptica,Suroeste,Primavera,10.0
29/05/2023,56,16.7,9.0,0.91,943.0,70.0,80.0,5,2023,Plaza Eliptica,Noreste,Primavera,9.0
29/06/2023,56,28.9,0.0,0.0,944.0,0.0,40.0,6,2023,Plaza Eliptica,Norte,Verano,11.0
29/07/2023,56,29.3,0.0,1.08,945.0,20.0,38.0,7,2023,Plaza Eliptica,Norte,Verano,9.0
29/08/2023,56,23.2,0.0,1.09,945.0,1.0,45.0,8,2023,Plaza Eliptica,Norte,Verano,1.0
29/09/2023,56,23.6,0.0,0.77,952.0,2.0,57.0,9,2023,Plaza Eliptica,Norte,Otoño,18.0
29/10/2023,56,14.9,2.2,1.13,937.0,70.0,84.0,10,2023,Plaza Eliptica,Noreste,Otoño,5.0
29/11/2023,56,12.7,0.0,1.11,939.0,167.0,93.0,11,2023,Plaza Eliptica,Sureste,Otoño,9.0
29/12/2023,56,6.1,0.0,0.66,952.0,7.0,83.0,12,2023,Plaza Eliptica,Norte,Invierno,119.0
30/01/2023,56,4.1,0.0,0.77,956.0,64.0,63.0,1,2023,Plaza Eliptica,Noreste,Invierno,40.0
30/03/2023,56,17.6,0.0,1.63,951.0,44.0,51.0,3,2023,Plaza Eliptica,Norte,Primavera,6.0
30/04/2023,56,20.6,0.0,1.24,947.0,63.0,50.0,4,2023,Plaza Eliptica,Noreste,Primavera,4.0
30/05/2023,56,17.3,0.2,0.97,945.0,66.0,78.0,5,2023,Plaza Eliptica,Noreste,Primavera,8.0
30/06/2023,56,23.8,0.0,0.0,948.0,0.0,48.0,6,2023,Plaza Eliptica,Norte,Verano,9.0
30/07/2023,56,30.5,0.0,1.04,947.0,8.0,40.0,7,2023,Plaza Eliptica,Norte,Verano,7.0
30/08/2023,56,22.9,0.0,1.1,944.0,15.0,44.0,8,2023,Plaza Eliptica,Norte,Verano,1.0
30/09/2023,56,23.8,0.0,0.76,954.0,1.0,58.0,9,2023,Plaza Eliptica,Norte,Otoño,18.0
30/10/2023,56,13.2,4.2,1.03,938.0,147.0,83.0,10,2023,Plaza Eliptica,Sureste,Otoño,9.0
30/11/2023,56,13.2,37.3,1.47,933.0,106.0,97.0,11,2023,Plaza Eliptica,Este,Otoño,11.0
30/12/2023,56,6.9,0.0,0.69,949.0,6.0,81.0,12,2023,Plaza Eliptica,Norte,Invierno,69.0
31/01/2023,56,4.5,0.0,0.69,956.0,68.0,65.0,1,2023,Plaza Eliptica,Noreste,Invierno,75.0
31/03/2023,56,16.4,0.0,1.9,951.0,242.0,60.0,3,2023,Plaza Eliptica,Suroeste,Primavera,4.0
31/05/2023,56,19.5,0.0,0.95,945.0,197.0,68.0,5,2023,Plaza Eliptica,Sur,Primavera,9.0
31/07/2023,56,30.8,0.0,1.11,946.0,18.0,39.0,7,2023,Plaza Eliptica,Norte,Verano,8.0
31/08/2023,56,24.6,0.0,0.85,946.0,0.0,42.0,8,2023,Plaza Eliptica,Norte,Verano,2.0
31/10/2023,56,10.6,0.0,0.68,946.0,2.0,86.0,10,2023,Plaza Eliptica,Norte,Otoño,43.0
31/12/2023,56,7.9,0.0,1.11,947.0,128.0,88.0,12,2023,Plaza Eliptica,Este,Invierno,5.0
01/01/2023,59,9.3,0.0,0.59,945.0,7.0,67.0,1,2023,Parque Juan Carlos I,Norte,Invierno,4.0
01/02/2023,59,5.1,0.0,0.72,948.0,15.0,64.0,2,2023,Parque Juan Carlos I,Norte,Invierno,8.0
01/03/2023,59,1.7,0.0,0.85,938.0,32.0,55.0,3,2023,Parque Juan Carlos I,Norte,Primavera,13.0
01/04/2023,59,13.7,0.0,2.52,942.0,273.0,55.0,4,2023,Parque Juan Carlos I,Oeste,Primavera,1.0
01/05/2023,59,18.8,0.0,1.01,940.0,32.0,46.0,5,2023,Parque Juan Carlos I,Norte,Primavera,1.0
01/06/2023,59,16.8,9.2,0.94,936.0,10.0,76.0,6,2023,Parque Juan Carlos I,Norte,Verano,2.0
01/07/2023,59,24.6,0.0,0.0,940.0,0.0,48.0,7,2023,Parque Juan Carlos I,Norte,Verano,1.0
01/08/2023,59,29.1,0.0,0.82,937.0,0.0,34.0,8,2023,Parque Juan Carlos I,Norte,Verano,2.0
01/09/2023,59,24.3,0.0,0.95,937.0,3.0,42.0,9,2023,Parque Juan Carlos I,Norte,Otoño,4.0
01/10/2023,59,22.7,0.0,0.59,946.0,0.0,56.0,10,2023,Parque Juan Carlos I,Norte,Otoño,2.0
01/11/2023,59,11.6,0.05,1.64,937.0,154.0,92.0,11,2023,Parque Juan Carlos I,Sureste,Otoño,17.0
01/12/2023,59,8.8,14.2,1.87,925.0,2.0,75.0,12,2023,Parque Juan Carlos I,Norte,Invierno,2.0
02/01/2023,59,10.6,0.0,0.7,945.0,1.0,81.0,1,2023,Parque Juan Carlos I,Norte,Invierno,7.0
02/02/2023,59,5.9,0.0,0.61,950.0,2.0,63.0,2,2023,Parque Juan Carlos I,Norte,Invierno,27.0
02/03/2023,59,3.4,0.0,0.7,939.0,20.0,58.0,3,2023,Parque Juan Carlos I,Norte,Primavera,5.0
02/04/2023,59,11.3,0.0,1.58,944.0,11.0,47.0,4,2023,Parque Juan Carlos I,Norte,Primavera,1.0
02/05/2023,59,20.0,0.0,0.66,939.0,0.0,36.0,5,2023,Parque Juan Carlos I,Norte,Primavera,1.0
02/06/2023,59,17.5,3.8,0.87,936.0,54.0,75.0,6,2023,Parque Juan Carlos I,Noreste,Verano,2.0
02/07/2023,59,26.7,0.0,0.0,939.0,0.0,50.0,7,2023,Parque Juan Carlos I,Norte,Verano,1.0
02/08/2023,59,28.3,0.0,1.29,935.0,7.0,40.0,8,2023,Parque Juan Carlos I,Norte,Verano,5.0
02/09/2023,59,18.4,6.85,1.22,935.0,0.0,74.0,9,2023,Parque Juan Carlos I,Norte,Otoño,3.0
02/10/2023,59,22.0,0.0,0.62,945.0,8.0,53.0,10,2023,Parque Juan Carlos I,Norte,Otoño,6.0
02/11/2023,59,12.0,6.05,2.93,927.0,189.0,80.0,11,2023,Parque Juan Carlos I,Sur,Otoño,1.0
02/12/2023,59,7.0,0.0,0.8,938.0,0.0,71.0,12,2023,Parque Juan Carlos I,Norte,Invierno,5.0
03/01/2023,59,8.2,0.0,0.52,951.0,7.0,77.0,1,2023,Parque Juan Carlos I,Norte,Invierno,13.0
03/02/2023,59,6.8,0.0,0.6,952.0,0.0,57.0,2,2023,Parque Juan Carlos I,Norte,Invierno,19.0
03/03/2023,59,5.3,0.0,0.82,940.0,22.0,59.0,3,2023,Parque Juan Carlos I,Norte,Primavera,8.0
03/04/2023,59,11.4,0.0,0.78,940.0,25.0,44.0,4,2023,Parque Juan Carlos I,Norte,Primavera,2.0
03/05/2023,59,21.7,0.0,1.12,937.0,13.0,36.0,5,2023,Parque Juan Carlos I,Norte,Primavera,2.0
03/06/2023,59,18.5,0.1,0.88,936.0,0.0,72.0,6,2023,Parque Juan Carlos I,Norte,Verano,2.0
03/07/2023,59,27.4,0.0,0.0,938.0,0.0,50.0,7,2023,Parque Juan Carlos I,Norte,Verano,2.0
03/08/2023,59,26.1,0.0,1.09,936.0,1.0,43.0,8,2023,Parque Juan Carlos I,Norte,Verano,1.0
03/09/2023,59,17.2,14.65,0.97,936.0,1.0,93.0,9,2023,Parque Juan Carlos I,Norte,Otoño,2.0
03/10/2023,59,21.6,0.0,0.59,946.0,0.0,56.0,10,2023,Parque Juan Carlos I,Norte,Otoño,3.0
03/11/2023,59,9.9,0.15,2.31,930.0,166.0,79.0,11,2023,Parque Juan Carlos I,Sureste,Otoño,2.0
03/12/2023,59,4.2,0.0,0.64,942.0,1.0,86.0,12,2023,Parque Juan Carlos I,Norte,Invierno,4.0
04/01/2023,59,6.0,0.0,0.58,954.0,0.0,77.0,1,2023,Parque Juan Carlos I,Norte,Invierno,13.0
04/02/2023,59,8.2,0.0,0.53,951.0,1.0,49.0,2,2023,Parque Juan Carlos I,Norte,Invierno,8.0
04/03/2023,59,5.5,0.0,0.72,941.0,14.0,62.0,3,2023,Parque Juan Carlos I,Norte,Primavera,4.0
04/04/2023,59,12.9,0.0,1.77,936.0,28.0,35.0,4,2023,Parque Juan Carlos I,Norte,Primavera,1.0
04/05/2023,59,20.3,0.0,1.99,940.0,217.0,44.0,5,2023,Parque Juan Carlos I,Sur,Primavera,1.0
